Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,24.00,1.39,%,167.55,1.06,%
1001,Large Samosas,,6.75,19.00,1.10,%,132.75,0.84,%
1002, Samosas - Vege,,7.50,23.00,1.33,%,172.50,1.09,%
1003,Mini Spring Rolls,,7.50,10.00,0.58,%,75.00,0.48,%
1004, Curry Samosas,,6.50,3.00,0.17,%,17.50,0.11,%
1005,Onion Bhajia,,7.50,45.00,2.61,%,318.50,2.02,%
1006,chicken sticks,,8.50,20.00,1.16,%,186.00,1.18,%
1007,Tikka Chicken,,16.00,5.00,0.29,%,76.00,0.48,%
1008,chicken strips,,9.50,12.00,0.70,%,109.00,0.69,%
1009,Butter Chicken,,17.00,144.00,8.34,%,"2,515.00",15.94,%
1010,Madras Chicken,,18.50,14.00,0.81,%,242.75,1.54,%
1011,Chicken Korma,,16.50,22.00,1.27,%,379.00,2.40,%
1012,CH Tikka Masala,,18.50,24.00,1.39,%,416.00,2.64,%
1013,Chicken Vindaloo,,16.50,6.00,0.35,%,109.00,0.69,%
1014, Mustard Chicken,,16.50,20.00,1.16,%,347.75,2.20,%
1015,Chk In Coconut,,18.50,15.00,0.87,%,269.50,1.71,%
1016,Chicken Jalfrezi,,18.50,5.00,0.29,%,88.50,0.56,%
1017,Chefs SP Chicken.,,18.50,6.00,0.35,%,105.00,0.67,%
1018,Kukulmas Curry,,18.50,9.00,0.52,%,160.50,1.02,%
1019,Rogan Josh,,19.50,34.00,1.97,%,612.00,3.88,%
1020,Palak Gosht,,17.50,1.00,0.06,%,17.50,0.11,%
1021,Madras Lamb,,17.50,6.00,0.35,%,109.00,0.69,%
1022, Lamb Korma,,17.50,27.00,1.56,%,494.50,3.13,%
1023,Lamb Vindaloo,,17.50,4.00,0.23,%,70.00,0.44,%
1024,Chefs SP Lamb,,19.50,10.00,0.58,%,187.00,1.19,%
1025,Lamb Masala,,19.50,10.00,0.58,%,189.50,1.20,%
1026,Beef Vindaloo,,16.50,11.00,0.64,%,184.50,1.17,%
1027,Beef Jalfrezi,,18.50,3.00,0.17,%,53.50,0.34,%
1028,Madras Beef,,16.50,11.00,0.64,%,195.50,1.24,%
1029,Moghlai beef,,16.50,6.00,0.35,%,109.00,0.69,%
1030,Beef Korma,,18.50,13.00,0.75,%,222.50,1.41,%
1031,Chefs Sp beef,,16.50,2.00,0.12,%,33.00,0.21,%
1032,Chefs SP Prawn.,,22.00,1.00,0.06,%,22.00,0.14,%
1033,Mixed Seafood,,21.00,6.00,0.35,%,122.00,0.77,%
1034,K Praw N Coconut,,21.00,9.00,0.52,%,183.00,1.16,%
1035,Spicy King Prawn,,19.00,4.00,0.23,%,80.00,0.51,%
1036,Prawn Vindaloo,,21.00,2.00,0.12,%,40.00,0.25,%
1039,Chefs SP fish,,18.00,10.00,0.58,%,198.00,1.25,%
1040,Vege Korma,,14.50,15.00,0.87,%,221.50,1.40,%
1041, Potato Bhaji,,15.50,11.00,0.64,%,164.00,1.04,%
1042, Aloo Mattar,,15.50,3.00,0.17,%,45.50,0.29,%
1043, Channa Masala,,15.50,6.00,0.35,%,92.00,0.58,%
1044,Devilled Potato,,15.50,3.00,0.17,%,45.50,0.29,%
1045,Paneer Masala,,16.50,4.00,0.23,%,64.00,0.41,%
1046, Palak Paneer,,16.00,9.00,0.52,%,145.50,0.92,%
1047,Butter Paneer,,15.50,6.00,0.35,%,96.00,0.61,%
1048,Cabbage/Potato,,14.50,10.00,0.58,%,153.00,0.97,%
1049,Devilled Cabbage,,14.00,1.00,0.06,%,14.00,0.09,%
1050,Pumpkin,,14.50,6.00,0.35,%,91.00,0.58,%
1051, Dhal,,14.50,8.00,0.46,%,119.00,0.75,%
1052,Parippu,,14.50,4.00,0.23,%,59.00,0.37,%
1053, Dhal Makhani,,15.00,3.00,0.17,%,45.50,0.29,%
1054,Green Bean Garlic,,15.50,6.00,0.35,%,91.00,0.58,%
1055, Potato Masala,,14.50,2.00,0.12,%,29.00,0.18,%
1056, Potato Curry,,15.50,5.00,0.29,%,75.50,0.48,%
1057,Vege Butter Chick,,15.50,8.00,0.46,%,126.00,0.80,%
1058,Veg Chick Vinloo,,15.50,3.00,0.17,%,47.50,0.30,%
1059,Vege St Fry Chick,,15.50,2.00,0.12,%,32.00,0.20,%
1060, Pepper Chicken,,16.50,2.00,0.12,%,33.00,0.21,%
1061, Pepper Beef,,16.50,2.00,0.12,%,35.50,0.23,%
1064, Yellow Rice Medium,,4.50,36.00,2.09,%,142.50,0.90,%
1065, White Rice Medium,,3.25,22.00,1.27,%,76.00,0.48,%
1066, Pulao,,8.00,12.00,0.70,%,104.00,0.66,%
1067, Chicken Biryani,,15.50,13.00,0.75,%,197.00,1.25,%
1068, Lamb Biryani,,15.00,9.00,0.52,%,139.00,0.88,%
1069, Beef Biryani,,15.00,3.00,0.17,%,45.50,0.29,%
1070,Special Fried Rice,,15.00,12.00,0.70,%,183.00,1.16,%
1071,Plain Naan,,4.00,107.00,6.20,%,450.50,2.86,%
1072, Garlic Naan,,4.50,224.00,12.98,%,"1,033.25",6.55,%
1074, Chapattis,,1.50,9.00,0.52,%,13.50,0.09,%
1075, Parathas,,2.25,17.00,0.98,%,35.00,0.22,%
1076, Pappodums x 4,,3.00,67.00,3.88,%,190.00,1.20,%
1077,Raita,,2.50,33.00,1.91,%,82.50,0.52,%
1078, Achar,,3.00,1.00,0.06,%,3.00,0.02,%
1079, Mango Chutney,,2.50,6.00,0.35,%,15.00,0.10,%
1081, Almond Kulfi,,4.00,2.00,0.12,%,8.50,0.05,%
1082, Mango Kulfi,,4.50,2.00,0.12,%,9.00,0.06,%
1084,Ice Cream,,5.00,1.00,0.06,%,5.00,0.03,%
1085, Plain/Salted Lassi,,5.50,1.00,0.06,%,5.50,0.03,%
1086,Sweet Mango Lassi,,4.50,21.00,1.22,%,128.50,0.81,%
1087,Mango Nectar,,7.00,1.00,0.06,%,7.00,0.04,%
1088, Falooda,,7.00,5.00,0.29,%,35.00,0.22,%
1089,Chili Naan,,5.00,5.00,0.29,%,24.50,0.16,%
1090,Yellow Rice Large,,5.50,81.00,4.69,%,402.50,2.55,%
1091, White Rice Large,,4.25,43.00,2.49,%,198.50,1.26,%
1093, Devilled Chicken,,19.00,3.00,0.17,%,54.50,0.35,%
1094, Devilled Beff,,19.00,1.00,0.06,%,19.00,0.12,%
1097,Cheese Nann,,5.00,12.00,0.70,%,60.00,0.38,%
1100,Egg plant curry,,15.50,6.00,0.35,%,95.50,0.61,%
1103,Boiled Channa,,10.00,2.00,0.12,%,20.00,0.13,%
1104,Chicken Palandi,,18.50,3.00,0.17,%,55.50,0.35,%
1105,Beef Kufta,,18.50,5.00,0.29,%,92.50,0.59,%
1106,Goan Fish Curry,,21.00,2.00,0.12,%,42.00,0.27,%
1107,Fried Noodles,,11.00,1.00,0.06,%,11.00,0.07,%
1108,Can drinks,,2.50,33.00,1.91,%,82.50,0.52,%
1109,Glass Bottle 300ml,,3.50,6.00,0.35,%,21.00,0.13,%
1112,Sparking water,,4.00,1.00,0.06,%,4.00,0.03,%
1113,Vege Chk MASALA,,15.50,1.00,0.06,%,15.50,0.10,%
1115,Bottled Water,,3.00,2.00,0.12,%,5.00,0.03,%
1117,upgrade ONE SIZE,,1.50,10.00,0.58,%,15.00,0.10,%
1118,upgrade TWO SIZES,,2.75,4.00,0.23,%,11.00,0.07,%
1119,Cut Chilli,,1.50,6.00,0.35,%,9.00,0.06,%
1121,Cup Of Coffee,,4.50,1.00,0.06,%,4.50,0.03,%
1123, Devilled K Prawn,,21.00,1.00,0.06,%,21.00,0.13,%
1126,1000 Spic SFY Chicken,,16.50,3.00,0.17,%,49.50,0.31,%
1128, 1000 Spic Lamb,,19.50,1.00,0.06,%,19.50,0.12,%
1129,1000 Spic K Prawns,,21.00,2.00,0.12,%,42.00,0.27,%
1130,BYO Per Head,,1.50,18.00,1.04,%,27.00,0.17,%
1131, Buchet of Ice,,1.50,1.00,0.06,%,1.50,0.01,%
1132,Goat Curry,,22.00,12.00,0.70,%,257.00,1.63,%
1134,Spicy Bean Masala,,15.50,1.00,0.06,%,15.50,0.10,%
1135,Jeera Rice Med,,5.50,1.00,0.06,%,5.50,0.03,%
1136,Jeera Rice Large,,9.50,3.00,0.17,%,28.50,0.18,%
1138,Coconut Ice Cream,,6.00,1.00,0.06,%,6.00,0.04,%
1140,Green Bean n Potato,,15.50,1.00,0.06,%,15.50,0.10,%
1141,Large Spring Rolls,,7.50,3.00,0.17,%,22.50,0.14,%
1142,Jungle Curry,,19.00,9.00,0.52,%,169.50,1.07,%
1144,Vege Briyni,,12.50,5.00,0.29,%,64.00,0.41,%
1146,Delivery,,6.00,1.00,0.06,%,6.00,0.04,%
1147,Chilli Chicken,,19.00,1.00,0.06,%,19.00,0.12,%
1149,Paper Carry Bag,,0.15,63.00,3.65,%,9.45,0.06,%
1150,take away containers,,0.25,1.00,0.06,%,0.25,0.00,%
1151,Reuserble Bag,,0.10,44.00,2.55,%,4.45,0.03,%
6014,With spinach,,1.00,4.00,0.23,%,4.00,0.03,%
6018,Extra Garlic,Per naan,0.50,2.00,0.12,%,1.00,0.01,%
6021,Extra Cashews,,2.00,1.00,0.06,%,2.00,0.01,%
Total,"1,726.00","15,777.20",,,,,,,
